Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,Description,Genre,Runtime,Director,Writer,Actors,Rating,Awards,Descrption,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western,dark_comedy,historical_drama,romantic_comedy,science_fiction
What Ever Happened to Baby Jane?,1962,2h 14m,R,8.0,64K,"2h 14m
Approved
8.0
 (64K)
Rate
75
Metascore
A former vaudeville child star torments her paraplegic sister, who eclipsed her as a movie star, in their decaying Hollywood mansion while desperately clinging to hopes of a comeback.",,,,,,,,,0.01,0.0,0.0,0.7,0.1,0.15,0.0,0.25,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.15,0.1,0.1,0.0,0.2,0.3,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
No Exit,2022,1h 35m,R,6.1,35K,"1h 35m
R
6.1
 (35K)
Rate
54
Metascore
During a blizzard and stranded at an isolated highway rest stop in the mountains, a college student discovers a kidnapped child hidden in a car belonging to one of the people inside.",,,,,,,,,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Officer and a Gentleman,1982,2h 4m,G,7.1,64K,"2h 4m
R
7.1
 (64K)
Rate
75
Metascore
A young man must complete his work at a Navy Officer Candidate School to become an aviator, with the help of a tough Gunnery Sergeant and his new girlfriend.",,,,,,,,,0.3,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.9,0.1,0.2,0.0,1.0,0.1,0.3,0.0,0.1,0.0,0.1,0.0,0.8,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Wild Wild West,1999,1h 46m,PG,4.9,169K,"1h 46m
PG-13
4.9
 (169K)
Rate
40
Metascore
The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.",,,,,,,,,0.85,0.7,0.0,0.1,0.0,0.6,0.05,0.55,0.0,0.2,0.15,0.3,0.25,0.95,0.2,0.15,0.0,0.1,0.05,0.15,0.0,0.1,0.2,0.65,0.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0
A Christmas Prince,2017,1h 32m,PG,5.8,22K,"1h 32m
TV-PG
5.8
 (22K)
Rate
When a reporter goes undercover as a tutor to get the inside scoop on a playboy prince, she gets tangled in some royal intrigue and ends up finding love - but will she be able to keep up her lie?",,,,,,,,,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.05,0.0,0.3,0.0,0.6,0.1,0.95,0.15,0.15,0.0,0.1,0.1,0.05,0.0,0.85,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Expendables 3,2014,2h 6m,PG,6.1,199K,"2h 6m
PG-13
6.1
 (199K)
Rate
35
Metascore
Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.",,,,,,,,,0.95,0.6,0.0,0.05,0.0,0.2,0.1,0.25,0.0,0.15,0.1,0.05,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Private School,1983,1h 29m,R,5.3,,"1h 29m
R
5.3
 (7.5K)
Rate
25
Metascore
Chris from a girls' boarding school loves Jim from a nearby boys' boarding school. Jordan also wants Jim and plays dirty. Jim and two friends visit the girls' school posing as girls.",,,,,,,,,0.05,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0
The Saint,1997,1h 56m,PG,6.2,73K,"1h 56m
PG-13
6.2
 (73K)
Rate
50
Metascore
Simon ""The Saint"" Templar (Val Kilmer), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",,,,,,,,,0.85,0.7,0.0,0.05,0.0,0.1,0.6,0.0,0.0,0.4,0.15,0.1,0.0,0.95,0.1,0.0,0.0,0.05,0.0,0.75,0.2,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.05,0.1,0.0,0.0
My Own Private Idaho,1991,1h 44m,R,7.0,63K,"1h 44m
R
7.0
 (63K)
Rate
77
Metascore
Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.",,,,,,,,,0.05,0.0,0.0,0.8,0.0,0.2,0.1,0.3,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
A Good Old Fashioned Orgy,2011,1h 35m,G,6.1,24K,"1h 35m
R
6.1
 (24K)
Rate
44
Metascore
A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy.",,,,,,,,,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freud's Last Session,2023,1h 50m,PG,6.1,,"1h 50m
PG-13
6.1
 (5.3K)
Rate
48
Metascore
Psychoanalyst Sigmund Freud invites professor C.S. Lewis to debate the existence of God, Freud's unique relationship with his daughter, and Lewis' unconventional relationship with his best friend's mother.",,,,,,,,,0.01,0.0,0.0,0.1,0.95,0.05,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0
Much Ado About Nothing,1993,1h 51m,PG,7.3,53K,"1h 51m
PG-13
7.3
 (53K)
Rate
80
Metascore
Young lovers, and soon to wed, Hero and Claudio conspire to get verbal sparring partners and confirmed singles, Benedick and Beatrice, to wed as well.",,,,,,,,,0.0,0.0,0.0,0.05,0.0,0.8,0.0,0.1,0.0,0.95,0.0,0.05,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Disaster Artist,2017,1h 44m,R,7.3,167K,"1h 44m
R
7.3
 (167K)
Rate
76
Metascore
When aspiring actor Greg Sestero meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",,,,,,,,,0.05,0.01,0.0,0.55,0.9,0.95,0.01,0.8,0.2,0.85,0.01,0.1,0.01,0.99,0.15,0.2,0.01,0.1,0.15,0.05,0.01,0.05,0.1,0.01,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.0
The Burden of Nine Lives,2024,1h 56m,R,5.1,74,"1h 56m
5.1
 (74)
Rate
After witnessing his two closest cousins executed during a black market sale gone wrong, Jimmy Diaz, barely surviving the trap himself, dedicates his repeated chances at life to seeking vengeance.",,,,,,,,,0.2,0.1,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.4,0.0,0.05,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
Bend It Like Beckham,2002,1h 52m,PG,6.7,118K,"1h 52m
PG-13
6.7
 (118K)
Rate
66
Metascore
Jess Bhamra dreams of playing professional football, but her Sikh parents have plans for her: a law degree and a marriage. Jules, a white female striker, spots Jess playing football and invites her to join the local women's team.",,,,,,,,,0.05,0.1,0.0,0.15,0.0,0.85,0.0,0.2,0.0,0.7,0.0,0.9,0.0,1.0,0.1,0.0,0.0,0.75,0.9,0.0,0.0,0.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.15,0.8,0.0
The Painter,2024,1h 40m,R,4.7,,"1h 40m
R
4.7
 (1.8K)
Rate
An ex-CIA operative is thrown back into a dangerous world when a mysterious woman from his past resurfaces. Now exposed and targeted by a relentless killer and a rogue black ops program, he must rely on skills he thought he left behind.",,,,,,,,,0.01,0.01,0.0,0.95,0.85,0.02,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.8,0.85,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Howling,1981,1h 31m,R,6.5,41K,"1h 31m
R
6.5
 (41K)
Rate
68
Metascore
After a bizarre and near deadly encounter with a serial killer, a television newswoman is sent to a remote mountain resort whose residents may not be what they seem.",,,,,,,,,0.2,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.4,1.0,0.0,0.0,0.8,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.05,0.0,0.0,0.1
Abandoned,2022,1h 42m,PG,3.8,,"1h 42m
PG-13
3.8
 (3.9K)
Rate
38
Metascore
After a young couple moves into a remote farmhouse with their infant son, the woman's struggles with postpartum psychosis begin to intensify...as the house reveals secrets of its own.",,,,,,,,,0.05,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
The Circle,2017,1h 50m,PG,5.4,102K,"1h 50m
PG-13
5.4
 (102K)
Rate
43
Metascore
A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity.",,,,,,,,,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Casino Royale,1967,2h 11m,R,5.0,33K,"2h 11m
Approved
5.0
 (33K)
Rate
48
Metascore
In an early spy spoof, aging Sir James Bond comes out of retirement to take on SMERSH.",,,,,,,,,0.95,0.8,0.0,0.05,0.0,0.05,0.9,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.8,0.15,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
James and the Giant Peach,1996,1h 19m,G,6.7,75K,"1h 19m
PG
6.7
 (75K)
Rate
78
Metascore
An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.",,,,,,,,,0.2,0.95,0.9,0.7,0.0,0.8,0.0,0.0,0.0,0.6,0.1,0.98,0.95,1.0,0.0,0.0,0.1,0.65,0.75,0.2,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.1
A Rainy Day in New York,2019,1h 32m,R,6.4,54K,"1h 32m
PG-13
6.4
 (54K)
Rate
38
Metascore
A young couple arrives in New York for a weekend where they are met with bad weather and a series of adventures.",,,,,,,,,0.01,0.05,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.45,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.8,0.0
Captain Underpants: The First Epic Movie,2017,1h 29m,PG,6.2,33K,"1h 29m
PG
6.2
 (33K)
Rate
69
Metascore
Two overly-imaginative pranksters hypnotize their grumpy principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted, underwear-themed superhero.",,,,,,,,,0.2,0.75,1.0,0.1,0.0,0.95,0.0,0.6,0.0,0.1,0.25,0.9,0.8,1.0,0.0,0.0,0.0,0.15,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Better Watch Out,2016,1h 29m,R,6.5,47K,"1h 29m
R
6.5
 (47K)
Rate
67
Metascore
On a quiet suburban street, a babysitter must defend a twelve-year-old boy from intruders, only to discover it's far from a normal home invasion.",,,,,,,,,0.2,0.05,0.0,0.05,0.0,0.1,0.15,0.25,0.0,0.5,0.0,0.05,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
The Dark Crystal,1982,1h 33m,PG,7.1,73K,"1h 33m
PG
7.1
 (73K)
Rate
66
Metascore
On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and to restore order to his world.",,,,,,,,,0.25,0.85,0.95,0.9,0.0,0.1,0.0,0.05,0.0,0.7,0.7,0.6,0.98,1.0,0.0,0.0,0.2,0.6,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
She Came to Me,2023,1h 42m,R,6.0,,"1h 42m
R
6.0
 (7.2K)
Rate
53
Metascore
A composer who suffers writer's block rediscovers his passion after an adventurous one-night stand.",,,,,,,,,0.05,0.01,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.9,0.0
The Hidden,1987,1h 37m,R,7.0,24K,"1h 37m
R
7.0
 (24K)
Rate
69
Metascore
A cop and an FBI agent race for answers after law abiding people suddenly become violent criminals.",,,,,,,,,0.2,0.15,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0
George of the Jungle,1997,1h 32m,G,5.5,86K,"1h 32m
PG
5.5
 (86K)
Rate
53
Metascore
A man raised in the jungle by apes falls in love with a wealthy American heiress.",,,,,,,,,0.6,0.85,0.0,0.05,0.0,0.9,0.0,0.1,0.0,0.15,0.05,0.95,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Judge Dredd,1995,1h 36m,R,5.6,127K,"1h 36m
R
5.6
 (127K)
Rate
In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.",,,,,,,,,0.95,0.7,0.0,0.1,0.0,0.15,0.9,0.0,0.0,0.4,0.25,0.05,0.05,0.98,0.0,0.0,0.1,0.05,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.2,0.0,0.0,0.8
Men of the Fighting Lady,1954,1h 19m,R,6.3,728,"1h 19m
Approved
6.3
 (728)
Rate
A famous writer visits an aircraft carrier during the Korean war to learn more about it and the way it's run. He also gets to find out more about the Navy and Marine aviators themselves, their internal and external conflicts and dangers of their job.",,,,,,,,,0.7,0.65,0.0,0.1,0.2,0.05,0.0,0.0,0.0,0.5,0.25,0.1,0.0,0.95,0.6,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.75,0.0,0.0
Monster Hunter,2020,1h 43m,PG,5.2,70K,"1h 43m
PG-13
5.2
 (70K)
Rate
47
Metascore
When Cpt. Artemis and her loyal soldiers are transported to a new world, they engage in a desperate battle for survival against enormous enemies with incredible powers. Feature film based on the video game by Capcom.",,,,,,,,,0.95,0.8,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.6,0.3,0.9,1.0,0.0,0.0,0.1,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.05,0.0,0.0,0.85
The Carpenter,2023,,R,5.9,91,"5.9
 (91)
Rate
An adopted viking orphan becomes a carpenter's apprentice to Jesus. The orphan, Oren, fights as a side hustle. His experience training as a carpenter with Jesus as his mentor changes his lifestyle.",,,,,,,,,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.95,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.I.P.D.,2013,1h 36m,R,5.6,146K,"1h 36m
PG-13
5.6
 (146K)
Rate
25
Metascore
In the afterlife, Nick Walker, a detective who used to work for the Boston Police Department, is hired by a director of a group of deceased police officers to fight against the renegade ghosts.",,,,,,,,,0.9,0.7,0.0,0.05,0.0,0.65,0.1,0.7,0.0,0.5,0.1,0.2,0.8,1.0,0.0,0.0,0.1,0.15,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.95
The Dukes of Hazzard,2005,1h 44m,PG,5.1,83K,"1h 44m
PG-13
5.1
 (83K)
Rate
33
Metascore
Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",,,,,,,,,0.85,0.7,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.6,0.1,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.2,0.1,0.0,0.05,0.0
The Secret of NIMH,1982,1h 22m,G,7.5,47K,"1h 22m
G
7.5
 (47K)
Rate
76
Metascore
To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected.",,,,,,,,,0.1,0.85,0.95,0.7,0.15,0.4,0.05,0.0,0.0,0.75,0.1,0.9,0.8,0.98,0.1,0.0,0.15,0.2,0.1,0.6,0.0,0.15,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.05,0.05
Death Wish,2018,1h 47m,R,6.3,78K,"1h 47m
R
6.3
 (78K)
Rate
31
Metascore
Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",,,,,,,,,0.95,0.05,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Priest,2011,1h 27m,PG,5.7,126K,"1h 27m
PG-13
5.7
 (126K)
Rate
41
Metascore
A warrior priest disobeys church law to track down a pack of vampires who have kidnapped his niece.",,,,,,,,,0.85,0.7,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.6,0.2,0.1,0.55,1.0,0.25,0.0,0.75,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.15,0.0,0.6
Hair,1979,2h 1m,PG,7.5,42K,"2h 1m
PG
7.5
 (42K)
Rate
68
Metascore
Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich girl but still a rebel inside.",,,,,,,,,0.1,0.05,0.0,0.2,0.15,0.25,0.05,0.1,0.0,0.6,0.15,0.2,0.05,0.95,0.3,0.4,0.0,0.85,0.9,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0
Kramer vs. Kramer,1979,1h 45m,PG,7.8,158K,"1h 45m
PG
7.8
 (158K)
Rate
77
Metascore
After his wife leaves him, a work-obsessed Manhattan advertising executive is forced to learn long-neglected parenting skills, but a heated custody battle over the couple's young son deepens the wounds left by the separation.",,,,,,,,,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.95,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Before Midnight,2013,1h 49m,R,7.9,176K,"1h 49m
R
7.9
 (176K)
Rate
94
Metascore
We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.",,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horton Hears a Who!,2008,1h 26m,G,6.8,153K,"1h 26m
G
6.8
 (153K)
Rate
71
Metascore
Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.",,,,,,,,,0.05,0.35,0.95,0.2,0.01,0.7,0.01,0.15,0.0,0.4,0.1,0.9,0.6,0.98,0.05,0.02,0.01,0.25,0.1,0.05,0.0,0.05,0.1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Executive Decision,1996,2h 13m,R,6.5,63K,"2h 13m
R
6.5
 (63K)
Rate
62
Metascore
When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.",,,,,,,,,0.95,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.0,1.0,0.1,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.65,0.0,0.0,0.0,0.0,0.0
Fire and Ice,1983,1h 21m,PG,6.5,13K,"1h 21m
PG
6.5
 (13K)
Rate
45
Metascore
At the end of the ice age, an evil queen and her son are set on conquering the world using magic and warriors. The lone survivor of a crushed village fights back as does the king of Fire Keep.",,,,,,,,,0.1,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
The Angry Birds Movie,2016,1h 37m,PG,6.3,108K,"1h 37m
PG
6.3
 (108K)
Rate
43
Metascore
When an island populated by happy, flightless birds is visited by mysterious green pigs, it's up to three unlikely outcasts to figure out what the pigs are up to.",,,,,,,,,0.2,0.4,0.95,0.1,0.0,0.7,0.0,0.25,0.0,0.15,0.0,0.8,0.3,0.9,0.0,0.0,0.0,0.1,0.15,0.05,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Sliding Doors,1998,1h 39m,PG,6.7,73K,"1h 39m
PG-13
6.7
 (73K)
Rate
59
Metascore
After personal and professional setbacks, a woman experiences an alternate reality.",,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.7,0.0,0.9,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Between the Temples,2024,1h 51m,R,6.2,,"1h 51m
R
6.2
 (1.7K)
Rate
83
Metascore
A cantor in a crisis of faith finds his world turned upside down when his grade school music teacher re-enters his life as his new adult Bat Mitzvah student.",,,,,,,,,0.05,0.1,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.6,0.65,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Night at the Museum: Battle of the Smithsonian,2009,1h 45m,PG,6.0,217K,"1h 45m
PG
6.0
 (217K)
Rate
42
Metascore
Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake.",,,,,,,,,0.75,0.8,0.0,0.2,0.1,0.65,0.0,0.25,0.0,0.2,0.15,0.9,0.7,1.0,0.3,0.15,0.0,0.1,0.05,0.1,0.0,0.05,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
The Best Exotic Marigold Hotel,2011,2h 4m,PG,7.2,101K,"2h 4m
PG-13
7.2
 (101K)
Rate
62
Metascore
British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.",,,,,,,,,0.01,0.05,0.0,0.1,0.15,0.75,0.02,0.2,0.0,0.8,0.02,0.4,0.0,1.0,0.08,0.2,0.0,0.1,0.1,0.05,0.0,0.6,0.65,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
"Good Morning, Vietnam",1987,2h 1m,G,7.3,157K,", an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam.",,,,,,,,,0.1,0.0,0.0,0.15,0.4,0.85,0.0,0.7,0.0,0.75,0.0,0.1,0.0,1.0,0.2,0.45,0.0,0.25,0.1,0.05,0.0,0.1,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
The Rules of Attraction,2002,1h 50m,R,6.6,54K,"1h 50m
R
6.6
 (54K)
Rate
50
Metascore
The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",,,,,,,,,0.05,0.01,0.0,0.15,0.0,0.2,0.0,0.18,0.0,0.75,0.0,0.0,0.0,0.98,0.0,0.0,0.05,0.02,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Far and Away,1992,2h 20m,PG,6.6,69K,"2h 20m
PG-13
6.6
 (69K)
Rate
49
Metascore
A young Irish couple flee to the States, but subsequently struggle to obtain land and prosper freely.",,,,,,,,,0.6,0.85,0.0,0.15,0.05,0.1,0.0,0.0,0.0,0.7,0.75,0.3,0.1,1.0,0.65,0.0,0.0,0.2,0.15,0.05,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.8,0.25,0.0
Antlers,2021,1h 39m,R,5.9,46K,"1h 39m
R
5.9
 (46K)
Rate
57
Metascore
In an isolated Oregon town, a middle-school teacher and her sheriff brother become embroiled with her enigmatic student, whose dark secrets lead to terrifying encounters with an ancestral creature.",,,,,,,,,0.1,0.15,0.0,0.25,0.0,0.0,0.05,0.0,0.0,0.6,0.05,0.0,0.2,1.0,0.0,0.0,0.85,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Gaslight,1944,1h 54m,G,7.8,35K,s to resume residence with her new husband. His obsessive interest in the house rises from a secret that may require driving his wife insane.,,,,,,,,,0.01,0.01,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.1,0.7,0.1,0.0,0.0,0.95,0.8,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Brother Bear,2003,1h 25m,G,6.9,127K,"1h 25m
G
6.9
 (127K)
Rate
48
Metascore
When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",,,,,,,,,0.2,0.85,0.95,0.3,0.0,0.6,0.0,0.1,0.0,0.75,0.15,0.9,0.8,1.0,0.05,0.05,0.0,0.4,0.2,0.1,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barton Fink,1991,1h 56m,R,7.6,131K,"1h 56m
R
7.6
 (131K)
Rate
69
Metascore
A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.",,,,,,,,,0.01,0.0,0.0,0.75,0.01,0.85,0.1,0.95,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.1,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
